ID;ID progetto;REQUISITO (testo);Classe dei requisiti;CATEGORIA;PAROLA
R48;2;100% of saved user preferences shall be restored when system comes back online.;FT;verb;comes
R49;2;The product shall be able to support multiple remote users;SC;verb;be
R49;2;The product shall be able to support multiple remote users;SC;verb;support
R50;2;The product shall be able support 1000 simultaneous users.;SC;verb;be
R50;2;The product shall be able support 1000 simultaneous users.;SC;verb;support
R51;2;The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.;SC;verb;be
R51;2;The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.;SC;verb;grow
R52;2;The product shall be installed by an untrained realtor without recourse to separately-printed instructions.;US;verb;be
R53;2;90% of untrained realtors shall be able to install the product on their device without printed instructions;US;verb;be
R53;2;90% of untrained realtors shall be able to install the product on their device without printed instructions;US;verb;install
R55;2;Only registered realtors shall be able to access the system.;SE;verb;be
R55;2;Only registered realtors shall be able to access the system.;SE;verb;access
R56;2;Every user of the system shall be authenticated and authorized.;SE;verb;be
R57;2;The product shall prevent its data from incorrect data being introduced.;SE;verb;prevent
R58;2;The system shall allow a real estate agent to query MLS information;F;verb;allow
R58;2;The system shall allow a real estate agent to query MLS information;F;verb;query
R59;2;The user shall be able to get driving directions to a selected property;F;verb;be
R59;2;The user shall be able to get driving directions to a selected property;F;verb;get
R60;2;The user shall be able to download appointments and contact information for clients;F;verb;be
R60;2;The user shall be able to download appointments and contact information for clients;F;verb;download
R61;2;The system shall display clear property images in the search results;F;verb;display
R62;2;The system shall update or create new property listings in the MLS;F;verb;update
R62;2;The system shall update or create new property listings in the MLS;F;verb;create
R63;2;Realtor shall be able to generate a CMA report based on property criteria;F;verb;be
R63;2;Realtor shall be able to generate a CMA report based on property criteria;F;verb;generate
R64;2;The system shall be able to call the seller or buyer to schedule an appointment;F;verb;be
R64;2;The system shall be able to call the seller or buyer to schedule an appointment;F;verb;call
R64;2;The system shall be able to call the seller or buyer to schedule an appointment;F;verb;schedule
R65;2;The realtor shall be notified of new client appointments after automatic synchronization with office system;F;verb;be
R66;2;The realtor shall be able to retrieve a map showing property locations for a specified area;F;verb;be
R66;2;The realtor shall be able to retrieve a map showing property locations for a specified area;F;verb;retrieve
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;verb;notify
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;verb;responds
R68;2;The product shall allow the user to save the property search results.;F;verb;allow
R68;2;The product shall allow the user to save the property search results.;F;verb;save
R69;3;The system shall be easy to use by the Program Administrators/Nursing Staff Members.;US;verb;be
R69;3;The system shall be easy to use by the Program Administrators/Nursing Staff Members.;US;verb;use
R70;3;All of the users shall be able to use the system after one day of training.;US;verb;be
R70;3;All of the users shall be able to use the system after one day of training.;US;verb;use
R71;3;The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.;US;verb;help
R71;3;The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.;US;verb;avoid
R72;3;The number of mistakes noted by the students shall be decreased by 50% in the first year.;US;verb;be
R73;3;The system shall be intuitive to the Program Administrators/Nursing Staff Members.;US;verb;be
R74;3;2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.;US;verb;be
R74;3;2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.;US;verb;use
R74;3;2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.;US;verb;manage
R75;3;The system shall use symbols and words that are naturally understandable by the user community.;US;verb;use
R76;3;The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.;US;verb;be
R77;3;Staff members shall be able to complete a set of tasks in a timely manner.;PE;verb;be
R77;3;Staff members shall be able to complete a set of tasks in a timely manner.;PE;verb;complete
R78;3;The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.;PE;verb;take
R79;3;The system shall be available for use between the hours of 8am and 6pm.;A;verb;be
R80;3;The system shall achieve 95% up time.;A;verb;achieve
R81;3;system shall be able to handle all of the user requests/usage during business hours.;SC;verb;be
R81;3;system shall be able to handle all of the user requests/usage during business hours.;SC;verb;handle
R82;3;The system shall cater to 10 simultaneous users from 9am to 5pm.;SC;verb;cater
R83;3;The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.;SC;verb;be
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;verb;be
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;verb;manage
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;verb;operate
R86;3;The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.;O;verb;be
R87;3;The system shall operate within the Windows XP Professional operating system.;O;verb;operate
R91;3;We must be able to interface with any HTML browser.;O;verb;be
R98;3;The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.;SE;verb;reduce
R99;3;The system shall protect private information in accordance with the organization\92s information policy.;SE;verb;protect
R100;3;The system shall be built such that it is as secure as possible from malicious interference.;SE;verb;be
R101;3;The system shall use the organization\92s standard virus protection software to help monitor threats to itself.;SE;verb;use
R101;3;The system shall use the organization\92s standard virus protection software to help monitor threats to itself.;SE;verb;help
R101;3;The system shall use the organization\92s standard virus protection software to help monitor threats to itself.;SE;verb;monitor
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;verb;be
R103;3;Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.;F;verb;be
R103;3;Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.;F;verb;add
R104;3;Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort;F;verb;be
R104;3;Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort;F;verb;add
R105;3;Students added to a cohort shall be eligible for the cohort\92s Program of Study.;F;verb;be
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;verb;be
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;verb;specify
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;verb;be
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;verb;specify
R108;3;Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes;F;verb;be
R108;3;Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes;F;verb;add
R109;3;Program Administrators and Nursing Staff Members shall be able to add clinical classes or sections to a sequence of classes;F;verb;be
R109;3;Program Administrators and Nursing Staff Members shall be able to add clinical classes or sections to a sequence of classes;F;verb;add
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;verb;be
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;verb;add
R111;3;Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.;F;verb;be
R111;3;Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.;F;verb;add
R112;3;A class shall be either a non-clinical class or a clinical class.;F;verb;be
R113;3;A non-clinical class shall specify the course name  lecture room requirements  and instructor needs.;F;verb;specify
R114;3;A clinical class shall specify the course name  lecture room requirements  clinical site needs  lecture instructor needs  and clinical lab instructor needs.;F;verb;specify
R114;3;A clinical class shall specify the course name  lecture room requirements  clinical site needs  lecture instructor needs  and clinical lab instructor needs.;F;verb;needs
R115;3;Program Administrators/Nursing Staff Members shall be able to create a new Program of Study.;F;verb;be
R115;3;Program Administrators/Nursing Staff Members shall be able to create a new Program of Study.;F;verb;create
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;verb;consist
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;verb;be
R117;3;Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study;F;verb;specify
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;verb;be
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;verb;display
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;verb;include
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;verb;be
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;verb;conflict
R121;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical site into the system.;F;verb;be
R121;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical site into the system.;F;verb;add
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;verb;include
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;verb;be
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;verb;be
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;verb;add
R124;3;A clinical lab section shall include the clinical site name  the class  instructor  day and time of the lab.;F;verb;include
R125;3;Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.;F;verb;be
R125;3;Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.;F;verb;add
R126;3;The system shall allow a Program Administrator or Nursing staff member to remove a student from a clinical lab section.;F;verb;allow
R126;3;The system shall allow a Program Administrator or Nursing staff member to remove a student from a clinical lab section.;F;verb;remove
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;verb;allow
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;verb;move
R128;3;Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.;F;verb;be
R128;3;Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.;F;verb;cancel
R129;3;A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.;F;verb;be
R129;3;A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.;F;verb;add
R130;3;A staff member shall have the ability to manage the progress of a part time student  which includes modifying their sequence of classes and timeline of classes.;F;verb;manage
R130;3;A staff member shall have the ability to manage the progress of a part time student  which includes modifying their sequence of classes and timeline of classes.;F;verb;includes
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;verb;be
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;verb;display
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;verb;include
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;verb;be
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;verb;display
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;verb;include
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;verb;be
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;verb;display
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;verb;include
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;verb;be
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;verb;display
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;verb;include
R135;3;The system shall be able to display a printable summary of the system log.;F;verb;be
R135;3;The system shall be able to display a printable summary of the system log.;F;verb;display
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;verb;contain
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;verb;lecture
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;verb;use
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;verb;notify
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;verb;be
R139;3;The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.;F;verb;notify
R139;3;The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.;F;verb;occur
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;verb;notify
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;verb;occur
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;verb;notify
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;verb;occur
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;verb;notify
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;verb;occur
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;verb;modify
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;verb;be
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;verb;modify
R145;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site  including the clinical site name  site contact person  contact information  and address.;F;verb;modify
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;verb;modify
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;verb;name
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;verb;modify
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;verb;comply
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;verb;comply
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;verb;be
R151;4;100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.;US;verb;use
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;verb;be
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;verb;create
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;verb;be
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;verb;perform
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;verb;be
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;verb;support
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;verb;be
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;verb;provides
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;verb;be
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;verb;provides
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;verb;be
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;verb;provides
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;verb;be
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;verb;allow
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;verb;request
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;verb;be
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;verb;allow
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;verb;request
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;verb;be
R162;4;The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.;SE;verb;ensure
R162;4;The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.;SE;verb;initiate
R163;4;Only users with Update access must be able to initiate dispute requests.;SE;verb;be
R163;4;Only users with Update access must be able to initiate dispute requests.;SE;verb;initiate
R164;4;The Disputes application shall ensure that only authorized users are allowed to logon to the application.;SE;verb;ensure
R165;4;All authorized users  once authenticated must be able to logon to the Disputes System;SE;verb;be
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;verb;generate
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;verb;details
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;verb;be
R167;4;All additions of new users and modifications to user\92s access shall be recorded on the User Report.;SE;verb;be
R168;4;If a user account is revoked  it can only be re-instantiated by the System Administrator.;SE;verb;be
R169;4;Only the System Administrator shall be able to reset a revoked user logon account;SE;verb;be
R169;4;Only the System Administrator shall be able to reset a revoked user logon account;SE;verb;reset
R170;4;The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.;SE;verb;manipulate
R170;4;The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.;SE;verb;view
R171;4;All updates to data files or database must be initiated from the Disputes System.;SE;verb;updates
R171;4;All updates to data files or database must be initiated from the Disputes System.;SE;verb;be
R173;4;All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.;L;verb;be
R174;4;The Disputes application must conform to the legal requirements as specified by Regulation E and Regulation Z that govern credit card disputes processing.;L;verb;govern
R175;4;All business rules specified in the Disputes System shall be in compliance to the guidelines of Regulation E and Regulation Z.;L;verb;be
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;verb;maintain
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;verb;takes
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;verb;ensures
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;verb;arise
R177;4;All actions that modify an existing dispute case must be recorded in the case history.;L;verb;modify
R177;4;All actions that modify an existing dispute case must be recorded in the case history.;L;verb;be
R178;4;The Disputes System must be accessible by both internal and external users.;F;verb;be
R179;4;The Disputes System must prevent users from accessing any dispute cases that do not belong to their cardholder base.;F;verb;prevent
R180;4;The Disputes System will facilitate direct data entry of a dispute case via a user interface that supports real time responses to the users.;F;verb;facilitate
R180;4;The Disputes System will facilitate direct data entry of a dispute case via a user interface that supports real time responses to the users.;F;verb;supports
R181;4;The Disputes System must provide different levels of access with regard to disputes case initiation and follow-up actions.;F;verb;provide
R181;4;The Disputes System must provide different levels of access with regard to disputes case initiation and follow-up actions.;F;verb;follow
R182;4;The Disputes System shall provide view access capability for authorized users of the application.;F;verb;provide
R183;4;The Disputes System shall provide update access capability for authorized users of the application.;F;verb;provide
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;verb;allow
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;verb;select
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;verb;initiate
R185;4;The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.;F;verb;provide
R185;4;The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.;F;verb;initiate
