ID;ID progetto;REQUISITO (testo);Classe dei requisiti;CATEGORIA;PAROLA
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;vpastp;associated
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;vpastp;offered
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;vpastp;given
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;vpastp;offered
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;vpastp;identified
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;vpastp;required
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;vpastp;completed
R117;3;Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study;F;vpastp;required
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;vpastp;needed
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;vpastp;given
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;vpastp;needed
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;vpastp;limited
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;vpastp;offered
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;vpastp;given
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;vpastp;offered
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;vpastp;limited
R125;3;Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.;F;vpastp;registered
R128;3;Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.;F;vpastp;registered
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;vpastp;held
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;vpastp;given
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;vpastp;limited
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;vpastp;limited
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;vpastp;enrolled
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;vpastp;offered
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;vpastp;given
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;vpastp;given
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;vpastp;cancelled
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;vpastp;preferred
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;vpastp;required
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;vpastp;used
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;vpastp;created
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;vpastp;displayed
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;vpastp;performed
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;vpastp;coded
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;vpastp;based
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;vpastp;obtained
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;vpastp;obtained
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;vpastp;obtained
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;vpastp;sent
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;vpastp;sent
R162;4;The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.;SE;vpastp;allowed
R164;4;The Disputes application shall ensure that only authorized users are allowed to logon to the application.;SE;vpastp;allowed
R165;4;All authorized users  once authenticated must be able to logon to the Disputes System;SE;vpastp;authorized
R165;4;All authorized users  once authenticated must be able to logon to the Disputes System;SE;vpastp;authenticated
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;vpastp;been
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;vpastp;added
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;vpastp;reviewed
R167;4;All additions of new users and modifications to user\92s access shall be recorded on the User Report.;SE;vpastp;recorded
R168;4;If a user account is revoked  it can only be re-instantiated by the System Administrator.;SE;vpastp;revoked
R168;4;If a user account is revoked  it can only be re-instantiated by the System Administrator.;SE;vpastp;instantiated
R169;4;Only the System Administrator shall be able to reset a revoked user logon account;SE;vpastp;revoked
R171;4;All updates to data files or database must be initiated from the Disputes System.;SE;vpastp;initiated
R173;4;All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.;L;vpastp;specified
R175;4;All business rules specified in the Disputes System shall be in compliance to the guidelines of Regulation E and Regulation Z.;L;vpastp;specified
R177;4;All actions that modify an existing dispute case must be recorded in the case history.;L;vpastp;recorded
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;vpastp;selected
R186;4;The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.;F;vpastp;required
R186;4;The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.;F;vpastp;sent
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;vpastp;received
R188;4;The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.;F;vpastp;restricted
R189;4;"The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.";F;vpastp;requested
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;vpastp;required
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;vpastp;printed
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;vpastp;sent
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;vpastp;charged
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;vpastp;provided
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;vpastp;disputed
R193;4;The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.;F;vpastp;given
R193;4;The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.;F;vpastp;derived
R193;4;The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.;F;vpastp;defined
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;vpastp;entered
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;vpastp;provided
R197;4;The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.;F;vpastp;occurred
R198;4;The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.;F;vpastp;given
R198;4;The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.;F;vpastp;filtered
R199;4;The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.;F;vpastp;taken
R199;4;The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.;F;vpastp;maintained
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;vpastp;generated
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;vpastp;notified
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;vpastp;occurred
R201;4;All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.;F;vpastp;specified
R202;4;Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.;F;vpastp;been
R202;4;Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.;F;vpastp;closed
R202;4;Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.;F;vpastp;purged
R214;5;The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training;US;vpastp;learned
R215;5;The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.;US;vpastp;found
R216;5;The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.;PE;vpastp;returned
R217;5;The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds;PE;vpastp;returned
R218;5;The recycled parts audit report shall be returned to the user within 10 seconds.  The audit report shall be returned within 10 seconds.;PE;vpastp;returned
R219;5;The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.;PE;vpastp;saved
R220;5;The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.;A;vpastp;brought
R220;5;The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.;A;vpastp;scheduled
R223;5;The average number of recycled parts records per day shall be 50 000.;SC;vpastp;recycled
R225;5;For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.;O;vpastp;operated
R227;5;The maintenance of the product will fall within the established corporate maintenance windows.;O;vpastp;established
R228;5;The product shall be supported using the corporate support center.;O;vpastp;supported
R229;5;Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.;O;vpastp;handled
R233;5;Only valid data shall be entered into the system. No invalid data shall be entered into the system.;SE;vpastp;entered
R238;5;The product shall comply with the estimatics laws relating to recycled parts usage.;L;vpastp;recycled
R248;5;The preferred repair facility shall be returned to the user.;F;vpastp;returned
R249;5;The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.;F;vpastp;determined
R250;5;The estimator shall search for available recycled parts using damaged vehicle parts information.;F;vpastp;recycled
R250;5;The estimator shall search for available recycled parts using damaged vehicle parts information.;F;vpastp;damaged
R251;5;The estimator shall search for available recycled parts using a list of preferred parts suppliers.;F;vpastp;recycled
R252;5;The system shall search for available recycled parts for the supplied vehicle parts and suppliers.;F;vpastp;recycled
R252;5;The system shall search for available recycled parts for the supplied vehicle parts and suppliers.;F;vpastp;supplied
R253;5;The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers;F;vpastp;found
R254;5;The system shall retain the available recycled parts and suppliers returned from the search.;F;vpastp;recycled
R255;5;The available recycled parts information and their suppliers shall be returned to the user.;F;vpastp;recycled
R255;5;The available recycled parts information and their suppliers shall be returned to the user.;F;vpastp;returned
R256;5;The estimator shall apply selected recycled parts to the collision estimate.;F;vpastp;selected
R256;5;The estimator shall apply selected recycled parts to the collision estimate.;F;vpastp;recycled
R257;5;The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.;F;vpastp;returned
R259;5;The adjuster shall request a recycled parts audit of the collision estimate.;F;vpastp;recycled
R260;5;The recycled parts search results provided to the estimator shall be retrieved by the system.;F;vpastp;provided
R260;5;The recycled parts search results provided to the estimator shall be retrieved by the system.;F;vpastp;retrieved
R261;5;The system shall generate an audit report based on the available recycled parts and the collision estimate.;F;vpastp;recycled
R262;5;The audit report shall include the total number of recycled parts used in the estimate.;F;vpastp;recycled
R262;5;The audit report shall include the total number of recycled parts used in the estimate.;F;vpastp;used
R263;5;The audit report shall include the number of available recycled parts from the original search results.;F;vpastp;recycled
R264;5;The audit report shall include the percentage of available recycled parts used in the estimate ;F;vpastp;recycled
R264;5;The audit report shall include the percentage of available recycled parts used in the estimate ;F;vpastp;used
R266;5;The audit report shall be displayed to the user.;F;vpastp;displayed
R269;5;The current repair facility ratings shall be displayed to the user.;F;vpastp;displayed
R270;5;The system will display a blank set of ratings if there are not ratings yet defined.;F;vpastp;defined
R273;5;The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts;F;vpastp;attempted
R275;5;The preferred repair facility ratings shall be saved by the system.;F;vpastp;saved
R276;6;The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.;O;vpastp;located
R277;6;The product will function alongside server software on any operating system where the Java runtime can be installed.;O;vpastp;installed
R278;6;The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.;O;vpastp;located
R280;6;A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.;O;vpastp;integrated
R283;6;The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.;US;vpastp;surveyed
R285;6;The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.;US;vpastp;surveyed
R286;6;The product shall allow the user to select a chosen language from one of the target market countries.;US;vpastp;chosen
R294;6;The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.;FT;vpastp;encountered
R297;6;The product shall be expected to operate for at least 5 years for each customer installation.;SC;vpastp;expected
R298;6;The product shall be used in office environments.;O;vpastp;used
R303;6;The product shall be available for distribution as a packaged CD.;O;vpastp;packaged
R305;6;A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.;US;vpastp;added
R306;6;The product must be designed using Design Patterns and coding best practices.  90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.;MN;vpastp;designed
R308;6;Maintenance releases will be offered to customers once a year.  The releases shall take no longer than 5 minutes for 80% of the customer base to install.;MN;vpastp;offered
R309;6;Every registered user will have access to the product\92s support site via the Internet.  70% of registered users shall find a solution to their problem within 5 minutes of using the support site.;US;vpastp;registered
R311;6;The product shall be translated into foreign languages other than the target market countries\92 languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market\92s language.;US;vpastp;translated
R312;6;The product is expected to integrate with multiple database management systems. The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.;O;vpastp;expected
R313;6;The product shall be able to be installed in any operating environment within 2 days.;O;vpastp;installed
R314;6;The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.;SE;vpastp;approved
R316;6;The product shall ensure that the database\92s data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.;SE;vpastp;entered
R319;6;The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.;SE;vpastp;installed
R322;6;The product must be developed with the J2SE/J2EE programming language libraries;O;vpastp;developed
R335;6; Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.;F;vpastp;reserved
R335;6; Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.;F;vpastp;updated
R336;6;The product shall record the transportation status of equipment reserved.;F;vpastp;reserved
R338;6;The product shall record updated meeting agendas.;F;vpastp;updated
R343;6;The product shall record all the equipment that has been reserved.;F;vpastp;reserved
R346;6;The product shall be able to send meeting notifications via different kinds of end-user specified methods.;F;vpastp;specified
R352;7;The System shall utilize currently owned computer equipment.;O;vpastp;owned
R356;7;The System shall meet all applicable accounting standards.  The final version of the System must successfully pass independent audit performed by a certified auditor.;L;vpastp;performed
R356;7;The System shall meet all applicable accounting standards.  The final version of the System must successfully pass independent audit performed by a certified auditor.;L;vpastp;certified
R364;7;Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.;F;vpastp;entered
R365;7;Formula substitutionary ingredients shall be kept in persisted order;F;vpastp;kept
R365;7;Formula substitutionary ingredients shall be kept in persisted order;F;vpastp;persisted
R366;7;Product shall allow entering  storing and modifying product menus used by POS terminals.;F;vpastp;used
R368;7;PME Subsystem shall allow keeping submenus within menus and products within submenus in a managed and persisted order.;F;vpastp;managed
R373;8;Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.;PE;vpastp;paid
R380;8;System shall let administrator add/remove movies on the website in under 5 minutes.  Entered movie information will be stored in the database and will now be available on the website.;PE;vpastp;Entered
R380;8;System shall let administrator add/remove movies on the website in under 5 minutes.  Entered movie information will be stored in the database and will now be available on the website.;PE;vpastp;stored
R383;8;System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.;PE;vpastp;paid
R383;8;System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.;PE;vpastp;generated
R387;8;The product should be able to be used by 90% of novice users on the Internet.;US;vpastp;used
R391;8;An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.;US;vpastp;paid
R396;8;Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.;PE;vpastp;noted
R397;8;When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.;PE;vpastp;paid
R400;8;All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.  Information will be encrypted in the database.;SE;vpastp;secured
R400;8;All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.  Information will be encrypted in the database.;SE;vpastp;authorized
R400;8;All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.  Information will be encrypted in the database.;SE;vpastp;encrypted
R403;8;All movies shall be streamed on demand  at any time of the day.;A;vpastp;streamed
R407;8;"The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.";SC;vpastp;added
R410;8;The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.;MN;vpastp;expected
R411;8;All aspects of the website shall be accessed by a web browser over the Internet.;O;vpastp;accessed
R416;8;Movies shall be encoded and streamed via Windows Media Player 9.0.;O;vpastp;encoded
R417;8;Movies shall be encoded for 56k and 256k streams.;O;vpastp;encoded
R424;8;The product shall be able to be installed in the specified environment within 1 working day.;O;vpastp;installed
R425;8;Only registered customers can purchase streaming movies.;SE;vpastp;registered
R427;8;Only authorized personnel can access customer records in the database.;SE;vpastp;authorized
R428;8;Only administrators can activate a pre-paid card.;SE;vpastp;paid
R429;8;Only authorized personnel can access sales information.;SE;vpastp;authorized
R430;8;The website shall prevent its data from being corrupted when incorrect data is entered in.;SE;vpastp;corrupted
R430;8;The website shall prevent its data from being corrupted when incorrect data is entered in.;SE;vpastp;entered
R436;8;All customer information will be stored on a secure database  accessible only to authorized personnel.;SE;vpastp;stored
R436;8;All customer information will be stored on a secure database  accessible only to authorized personnel.;SE;vpastp;authorized
R437;8;All credit card information will be encrypted in the database.;SE;vpastp;encrypted
R449;8;shall be able to stream purchased movie via Windows Media Player  for up to 2 days aftere purchase date.;F;vpastp;purchased
R450;8;Website shall allow customers to browse movies by categories entered in by izogn administrator.;F;vpastp;entered
R451;8;Website shall allow customers to view reviews of selected movies by other customers.;F;vpastp;selected
R452;8;Website shall allow customers to add their own movie review for a selected movie.;F;vpastp;selected
R453;8;Website shall allow the Izogn administrator to approve a review posted by a customer.;F;vpastp;posted
R454;8;System will allow customers to pay for a streaming movie with a pre-paid card.;F;vpastp;paid
R455;8;Website shall allow customers to purchase pre-paid cards of $5  $10  or $20 value either by credit card or mail-in payment option.;F;vpastp;paid
R456;8;System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.;F;vpastp;been
R456;8;System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.;F;vpastp;added
R458;8;Pre-paid cards shall be distributed via email or via a printed paper card.;F;vpastp;paid
R458;8;Pre-paid cards shall be distributed via email or via a printed paper card.;F;vpastp;distributed
R458;8;Pre-paid cards shall be distributed via email or via a printed paper card.;F;vpastp;printed
R459;8;Movies can only be streamed if the customer has purchased a movie  and is within the 2-day time period to stream the movie.;F;vpastp;streamed
R459;8;Movies can only be streamed if the customer has purchased a movie  and is within the 2-day time period to stream the movie.;F;vpastp;purchased
R460;8;Website must be able to support free trial periods with various parameters set by the Izogn Manager.;F;vpastp;set
R462;8;All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.;F;vpastp;registered
R462;8;All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.;F;vpastp;stored
R462;8;All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.;F;vpastp;maintained
R465;9;"Total lead cycle time must be completed in 5 minutes for 90% of lead volume between the business hours of 8AM CST to 8PM CST; then 3 minutes for 99% of lead volume during off business hours.";PE;vpastp;completed
