ID;ID progetto;REQUISITO (testo);Classe dei requisiti;CATEGORIA;PAROLA
R42;2;The product shall synchronize with the office system every hour.;PE;det;every
R43;2;The product shall be available for use 24 hours per day 365 days  per year;A;det;The
R44;2;Out of 1000 accesses to the system the system is available 999 times.;A;det;the
R45;2;The product shall operate in offline mode whenever internet connection is unavailable.;FT;det;The
R46;2;The product shall allow the user to view previously downloaded search results CMA reports  and appointments.;FT;det;The
R46;2;The product shall allow the user to view previously downloaded search results CMA reports  and appointments.;FT;det;the
R47;2;The product shall retain user preferences in the event of a failure.;FT;det;The
R47;2;The product shall retain user preferences in the event of a failure.;FT;det;the
R47;2;The product shall retain user preferences in the event of a failure.;FT;det;a
R49;2;The product shall be able to support multiple remote users;SC;det;The
R50;2;The product shall be able support 1000 simultaneous users.;SC;det;The
R51;2;The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.;SC;det;The
R51;2;The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.;SC;det;the
R52;2;The product shall be installed by an untrained realtor without recourse to separately-printed instructions.;US;det;The
R52;2;The product shall be installed by an untrained realtor without recourse to separately-printed instructions.;US;det;an
R53;2;90% of untrained realtors shall be able to install the product on their device without printed instructions;US;det;the
R54;2;The product is expected to run on Windows CE and Palm operating systems.;PO;det;The
R55;2;Only registered realtors shall be able to access the system.;SE;det;the
R56;2;Every user of the system shall be authenticated and authorized.;SE;det;Every
R56;2;Every user of the system shall be authenticated and authorized.;SE;det;the
R57;2;The product shall prevent its data from incorrect data being introduced.;SE;det;The
R58;2;The system shall allow a real estate agent to query MLS information;F;det;The
R58;2;The system shall allow a real estate agent to query MLS information;F;det;a
R59;2;The user shall be able to get driving directions to a selected property;F;det;The
R59;2;The user shall be able to get driving directions to a selected property;F;det;a
R60;2;The user shall be able to download appointments and contact information for clients;F;det;The
R61;2;The system shall display clear property images in the search results;F;det;The
R61;2;The system shall display clear property images in the search results;F;det;the
R62;2;The system shall update or create new property listings in the MLS;F;det;The
R62;2;The system shall update or create new property listings in the MLS;F;det;the
R63;2;Realtor shall be able to generate a CMA report based on property criteria;F;det;a
R64;2;The system shall be able to call the seller or buyer to schedule an appointment;F;det;The
R64;2;The system shall be able to call the seller or buyer to schedule an appointment;F;det;the
R64;2;The system shall be able to call the seller or buyer to schedule an appointment;F;det;an
R65;2;The realtor shall be notified of new client appointments after automatic synchronization with office system;F;det;The
R66;2;The realtor shall be able to retrieve a map showing property locations for a specified area;F;det;The
R66;2;The realtor shall be able to retrieve a map showing property locations for a specified area;F;det;a
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;det;The
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;det;the
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;det;a
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;det;an
R68;2;The product shall allow the user to save the property search results.;F;det;The
R68;2;The product shall allow the user to save the property search results.;F;det;the
R69;3;The system shall be easy to use by the Program Administrators/Nursing Staff Members.;US;det;The
R69;3;The system shall be easy to use by the Program Administrators/Nursing Staff Members.;US;det;the
R70;3;All of the users shall be able to use the system after one day of training.;US;det;the
R71;3;The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.;US;det;The
R71;3;The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.;US;det;the
R72;3;The number of mistakes noted by the students shall be decreased by 50% in the first year.;US;det;The
R72;3;The number of mistakes noted by the students shall be decreased by 50% in the first year.;US;det;the
R73;3;The system shall be intuitive to the Program Administrators/Nursing Staff Members.;US;det;The
R73;3;The system shall be intuitive to the Program Administrators/Nursing Staff Members.;US;det;the
R74;3;2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.;US;det;the
R75;3;The system shall use symbols and words that are naturally understandable by the user community.;US;det;The
R75;3;The system shall use symbols and words that are naturally understandable by the user community.;US;det;the
R76;3;The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.;US;det;The
R76;3;The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.;US;det;the
R77;3;Staff members shall be able to complete a set of tasks in a timely manner.;PE;det;a
R78;3;The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.;PE;det;The
R78;3;The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.;PE;det;the
R79;3;The system shall be available for use between the hours of 8am and 6pm.;A;det;The
R79;3;The system shall be available for use between the hours of 8am and 6pm.;A;det;the
R80;3;The system shall achieve 95% up time.;A;det;The
R81;3;system shall be able to handle all of the user requests/usage during business hours.;SC;det;the
R82;3;The system shall cater to 10 simultaneous users from 9am to 5pm.;SC;det;The
R83;3;The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.;SC;det;The
R83;3;The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.;SC;det;the
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;det;The
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;det;the
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;det;a
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;det;The
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;det;a
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;det;the
R86;3;The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.;O;det;The
R86;3;The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.;O;det;the
R87;3;The system shall operate within the Windows XP Professional operating system.;O;det;The
R87;3;The system shall operate within the Windows XP Professional operating system.;O;det;the
R88;3;The system shall interface with CampusConnect\92s central server;O;det;The
R89;3;The system shall interface with the faculty central server.;O;det;The
R89;3;The system shall interface with the faculty central server.;O;det;the
R90;3;The system shall interface with the student master server.;O;det;The
R90;3;The system shall interface with the student master server.;O;det;the
R93;3;Program Administrators/Nursing Staff Members are the only people who shall have access to clinical site details.;SE;det;the
R95;3;Dr Susan Poslusny and Dr Julie Donalek are the only people who shall have access to students\92 personal information.;SE;det;the
R96;3;Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.;SE;det;the
R97;3;Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.;SE;det;the
R98;3;The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.;SE;det;The
R98;3;The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.;SE;det;the
R99;3;The system shall protect private information in accordance with the organization\92s information policy.;SE;det;The
R99;3;The system shall protect private information in accordance with the organization\92s information policy.;SE;det;the
R100;3;The system shall be built such that it is as secure as possible from malicious interference.;SE;det;The
R101;3;The system shall use the organization\92s standard virus protection software to help monitor threats to itself.;SE;det;The
R101;3;The system shall use the organization\92s standard virus protection software to help monitor threats to itself.;SE;det;the
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;det;A
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;det;the
R103;3;Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.;F;det;a
R104;3;Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort;F;det;a
R105;3;Students added to a cohort shall be eligible for the cohort\92s Program of Study.;F;det;a
R105;3;Students added to a cohort shall be eligible for the cohort\92s Program of Study.;F;det;the
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;det;the
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;det;a
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;det;each
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;det;a
R108;3;Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes;F;det;a
R109;3;Program Administrators and Nursing Staff Members shall be able to add clinical classes or sections to a sequence of classes;F;det;a
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;det;a
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;det;the
R111;3;Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.;F;det;the
R112;3;A class shall be either a non-clinical class or a clinical class.;F;det;A
R112;3;A class shall be either a non-clinical class or a clinical class.;F;det;a
R113;3;A non-clinical class shall specify the course name  lecture room requirements  and instructor needs.;F;det;A
R113;3;A non-clinical class shall specify the course name  lecture room requirements  and instructor needs.;F;det;the
R114;3;A clinical class shall specify the course name  lecture room requirements  clinical site needs  lecture instructor needs  and clinical lab instructor needs.;F;det;A
R114;3;A clinical class shall specify the course name  lecture room requirements  clinical site needs  lecture instructor needs  and clinical lab instructor needs.;F;det;the
R115;3;Program Administrators/Nursing Staff Members shall be able to create a new Program of Study.;F;det;a
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;det;A
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;det;a
R117;3;Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study;F;det;the
R117;3;Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study;F;det;a
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;det;The
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;det;a
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;det;The
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;det;a
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;det;the
R121;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical site into the system.;F;det;a
R121;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical site into the system.;F;det;the
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;det;the
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;det;a
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;det;an
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;det;the
R124;3;A clinical lab section shall include the clinical site name  the class  instructor  day and time of the lab.;F;det;A
R124;3;A clinical lab section shall include the clinical site name  the class  instructor  day and time of the lab.;F;det;the
R125;3;Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.;F;det;a
R126;3;The system shall allow a Program Administrator or Nursing staff member to remove a student from a clinical lab section.;F;det;The
R126;3;The system shall allow a Program Administrator or Nursing staff member to remove a student from a clinical lab section.;F;det;a
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;det;The
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;det;a
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;det;another
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;det;the
R128;3;Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.;F;det;a
R128;3;Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.;F;det;no
R129;3;A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.;F;det;A
R129;3;A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.;F;det;a
R129;3;A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.;F;det;the
R130;3;A staff member shall have the ability to manage the progress of a part time student  which includes modifying their sequence of classes and timeline of classes.;F;det;A
R130;3;A staff member shall have the ability to manage the progress of a part time student  which includes modifying their sequence of classes and timeline of classes.;F;det;the
R130;3;A staff member shall have the ability to manage the progress of a part time student  which includes modifying their sequence of classes and timeline of classes.;F;det;a
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;det;The
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;det;a
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;det;the
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;det;The
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;det;a
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;det;the
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;det;The
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;det;a
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;det;The
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;det;a
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;det;the
R135;3;The system shall be able to display a printable summary of the system log.;F;det;The
R135;3;The system shall be able to display a printable summary of the system log.;F;det;a
R135;3;The system shall be able to display a printable summary of the system log.;F;det;the
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;det;The
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;det;the
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;det;The
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;det;the
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;det;a
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;det;The
R139;3;The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.;F;det;The
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;det;The
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;det;a
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;det;The
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;det;the
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;det;a
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;det;The
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;det;a
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;det;the
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;det;a
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;det;the
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;det;a
R145;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site  including the clinical site name  site contact person  contact information  and address.;F;det;the
R145;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site  including the clinical site name  site contact person  contact information  and address.;F;det;a
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;det;the
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;det;a
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;det;the
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;det;a
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;det;The
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;det;the
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;det;the
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;det;The
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;det;a
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;det;the
R151;4;100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.;US;det;the
R151;4;100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.;US;det;a
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;det;a
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;det;the
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;det;a
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;det;the
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;det;The
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;det;a
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;det;another
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;det;the
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;det;The
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;det;the
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;det;The
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;det;the
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;det;The
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;det;the
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;det;The
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;det;the
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;det;a
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;det;The
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;det;the
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;det;The
