ID;ID progetto;REQUISITO (testo);Classe dei requisiti;CATEGORIA;PAROLA
R7;1;The product shall be intuitive and self-explanatory. 90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.;US;preposition;within
R8;1;The product shall respond fast to keep up-to-date data in the display.;PE;preposition;to
R8;1;The product shall respond fast to keep up-to-date data in the display.;PE;preposition;in
R9;1;The system shall have a MDI form that allows for the viewing of the graph and the data table.;F;preposition;for
R9;1;The system shall have a MDI form that allows for the viewing of the graph and the data table.;F;preposition;of
R10;1;The system shall display Events in a vertical table by time.;F;preposition;in
R10;1;The system shall display Events in a vertical table by time.;F;preposition;by
R11;1;The system shall display the Events in a graph by time.;F;preposition;in
R11;1;The system shall display the Events in a graph by time.;F;preposition;by
R13;1;The display shall have two regions:  left 2/3 of the display is graphical  right 1/3 of the display is a data table;F;preposition;of
R14;1;The data displayed in both the nodes within the graph and the rows in the table are MSEL Summary data;F;preposition;in
R14;1;The data displayed in both the nodes within the graph and the rows in the table are MSEL Summary data;F;preposition;within
R15;1;The table side of the display shall be split into 2 regions: sequential and temporal.;F;preposition;of
R15;1;The table side of the display shall be split into 2 regions: sequential and temporal.;F;preposition;into
R16;1;The top 1/4 of the table will hold events that are to occur sequentially.;F;preposition;of
R17;1;The bottom 3/4 of the table will hold events that occur according to its relevance to current time.;F;preposition;of
R17;1;The bottom 3/4 of the table will hold events that occur according to its relevance to current time.;F;preposition;to
R18;1;The system shall color code events according to their variance from current time.;F;preposition;to
R18;1;The system shall color code events according to their variance from current time.;F;preposition;from
R19;1;The system shall display data from the Sync Matrix 1.0 and Exercise Management Tool 1.0 applications;F;preposition;from
R20;1;The system shall link Events back to either the Sync Matrix 1.0 or the Exercise Managment Tool 1.0 applications for modifications.;F;preposition;to
R20;1;The system shall link Events back to either the Sync Matrix 1.0 or the Exercise Managment Tool 1.0 applications for modifications.;F;preposition;for
R21;1;The system shall allow modification of the display.;F;preposition;of
R22;1;The system shall offer a display of all the Events in the exercise.;F;preposition;of
R22;1;The system shall offer a display of all the Events in the exercise.;F;preposition;in
R23;1;The system shall filter data by: Venues and Key Events.;F;preposition;by
R25;1;The system shall display the local and exercise time in separate clocks;F;preposition;in
R26;1;The system shall offer the ability to pause and resume the refresh of data.;F;preposition;of
R27;1;The system shall provide charts for the Activity or Event actual versus assumed time.;F;preposition;for
R28;1;The system shall provide a history report of changes made to the Activity or Event data;F;preposition;of
R28;1;The system shall provide a history report of changes made to the Activity or Event data;F;preposition;to
R29;2;The look and feel of the system shall conform to the user interface standards of the smart device.;LF;preposition;of
R30;2;The user interface shall have standard menus buttons for navigation;LF;preposition;for
R33;2;The system shall be used by realtors with no training.;US;preposition;by
R33;2;The system shall be used by realtors with no training.;US;preposition;with
R36;2;The product shall use symbols and words that are naturally understandable by the realtor community.;US;preposition;by
R37;2;The product shall produce search results in an acceptable time;PE;preposition;in
R39;2;The product shall generate a CMA report in an acceptable time.;PE;preposition;in
R41;2;The product shall synchronize contacts and appointments in an acceptable time.;PE;preposition;in
R42;2;The product shall synchronize with the office system every hour.;PE;preposition;with
R43;2;The product shall be available for use 24 hours per day 365 days  per year;A;preposition;for
R44;2;Out of 1000 accesses to the system the system is available 999 times.;A;preposition;Out
R44;2;Out of 1000 accesses to the system the system is available 999 times.;A;preposition;of
R44;2;Out of 1000 accesses to the system the system is available 999 times.;A;preposition;to
R45;2;The product shall operate in offline mode whenever internet connection is unavailable.;FT;preposition;in
R47;2;The product shall retain user preferences in the event of a failure.;FT;preposition;in
R47;2;The product shall retain user preferences in the event of a failure.;FT;preposition;of
R48;2;100% of saved user preferences shall be restored when system comes back online.;FT;preposition;of
R51;2;The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.;SC;preposition;within
R52;2;The product shall be installed by an untrained realtor without recourse to separately-printed instructions.;US;preposition;by
R52;2;The product shall be installed by an untrained realtor without recourse to separately-printed instructions.;US;preposition;without
R52;2;The product shall be installed by an untrained realtor without recourse to separately-printed instructions.;US;preposition;to
R53;2;90% of untrained realtors shall be able to install the product on their device without printed instructions;US;preposition;of
R53;2;90% of untrained realtors shall be able to install the product on their device without printed instructions;US;preposition;on
R53;2;90% of untrained realtors shall be able to install the product on their device without printed instructions;US;preposition;without
R56;2;Every user of the system shall be authenticated and authorized.;SE;preposition;of
R57;2;The product shall prevent its data from incorrect data being introduced.;SE;preposition;from
R59;2;The user shall be able to get driving directions to a selected property;F;preposition;to
R60;2;The user shall be able to download appointments and contact information for clients;F;preposition;for
R61;2;The system shall display clear property images in the search results;F;preposition;in
R62;2;The system shall update or create new property listings in the MLS;F;preposition;in
R65;2;The realtor shall be notified of new client appointments after automatic synchronization with office system;F;preposition;of
R65;2;The realtor shall be notified of new client appointments after automatic synchronization with office system;F;preposition;after
R65;2;The realtor shall be notified of new client appointments after automatic synchronization with office system;F;preposition;with
R66;2;The realtor shall be able to retrieve a map showing property locations for a specified area;F;preposition;for
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;preposition;to
R69;3;The system shall be easy to use by the Program Administrators/Nursing Staff Members.;US;preposition;by
R70;3;All of the users shall be able to use the system after one day of training.;US;preposition;of
R70;3;All of the users shall be able to use the system after one day of training.;US;preposition;after
R71;3;The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.;US;preposition;for
R72;3;The number of mistakes noted by the students shall be decreased by 50% in the first year.;US;preposition;of
R72;3;The number of mistakes noted by the students shall be decreased by 50% in the first year.;US;preposition;by
R72;3;The number of mistakes noted by the students shall be decreased by 50% in the first year.;US;preposition;in
R73;3;The system shall be intuitive to the Program Administrators/Nursing Staff Members.;US;preposition;to
R74;3;2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.;US;preposition;out
R74;3;2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.;US;preposition;of
R75;3;The system shall use symbols and words that are naturally understandable by the user community.;US;preposition;by
R76;3;The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.;US;preposition;within
R76;3;The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.;US;preposition;with
R76;3;The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.;US;preposition;of
R77;3;Staff members shall be able to complete a set of tasks in a timely manner.;PE;preposition;of
R77;3;Staff members shall be able to complete a set of tasks in a timely manner.;PE;preposition;in
R78;3;The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.;PE;preposition;of
R79;3;The system shall be available for use between the hours of 8am and 6pm.;A;preposition;for
R79;3;The system shall be available for use between the hours of 8am and 6pm.;A;preposition;between
R79;3;The system shall be available for use between the hours of 8am and 6pm.;A;preposition;of
R80;3;The system shall achieve 95% up time.;A;preposition;up
R81;3;system shall be able to handle all of the user requests/usage during business hours.;SC;preposition;of
R81;3;system shall be able to handle all of the user requests/usage during business hours.;SC;preposition;during
R82;3;The system shall cater to 10 simultaneous users from 9am to 5pm.;SC;preposition;to
R82;3;The system shall cater to 10 simultaneous users from 9am to 5pm.;SC;preposition;from
R83;3;The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.;SC;preposition;of
R83;3;The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.;SC;preposition;for
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;preposition;for
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;preposition;of
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;preposition;within
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;preposition;of
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;preposition;at
R86;3;The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.;O;preposition;within
R86;3;The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.;O;preposition;by
R87;3;The system shall operate within the Windows XP Professional operating system.;O;preposition;within
R88;3;The system shall interface with CampusConnect\92s central server;O;preposition;with
R89;3;The system shall interface with the faculty central server.;O;preposition;with
R90;3;The system shall interface with the student master server.;O;preposition;with
R91;3;We must be able to interface with any HTML browser.;O;preposition;with
R92;3;Only authorized users shall have access to clinical site information.;SE;preposition;to
R93;3;Program Administrators/Nursing Staff Members are the only people who shall have access to clinical site details.;SE;preposition;to
R94;3;Only authorized users shall have access to students\92 personal information.;SE;preposition;to
R95;3;Dr Susan Poslusny and Dr Julie Donalek are the only people who shall have access to students\92 personal information.;SE;preposition;to
R96;3;Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.;SE;preposition;to
R96;3;Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.;SE;preposition;of
R96;3;Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.;SE;preposition;with
R97;3;Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.;SE;preposition;to
R97;3;Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.;SE;preposition;for
R97;3;Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.;SE;preposition;with
R98;3;The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.;SE;preposition;of
R99;3;The system shall protect private information in accordance with the organization\92s information policy.;SE;preposition;in
R99;3;The system shall protect private information in accordance with the organization\92s information policy.;SE;preposition;with
R100;3;The system shall be built such that it is as secure as possible from malicious interference.;SE;preposition;as
R100;3;The system shall be built such that it is as secure as possible from malicious interference.;SE;preposition;from
R101;3;The system shall use the organization\92s standard virus protection software to help monitor threats to itself.;SE;preposition;to
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;preposition;to
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;preposition;of
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;preposition;by
R103;3;Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.;F;preposition;of
R103;3;Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.;F;preposition;to
R104;3;Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort;F;preposition;to
R105;3;Students added to a cohort shall be eligible for the cohort\92s Program of Study.;F;preposition;to
R105;3;Students added to a cohort shall be eligible for the cohort\92s Program of Study.;F;preposition;for
R105;3;Students added to a cohort shall be eligible for the cohort\92s Program of Study.;F;preposition;of
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;preposition;of
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;preposition;for
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;preposition;For
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;preposition;within
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;preposition;for
R108;3;Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes;F;preposition;to
R108;3;Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes;F;preposition;of
R109;3;Program Administrators and Nursing Staff Members shall be able to add clinical classes or sections to a sequence of classes;F;preposition;to
R109;3;Program Administrators and Nursing Staff Members shall be able to add clinical classes or sections to a sequence of classes;F;preposition;of
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;preposition;to
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;preposition;by
R111;3;Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.;F;preposition;for
R111;3;Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.;F;preposition;into
R115;3;Program Administrators/Nursing Staff Members shall be able to create a new Program of Study.;F;preposition;of
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;preposition;of
R117;3;Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study;F;preposition;for
R117;3;Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study;F;preposition;of
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;preposition;of
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;preposition;for
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;preposition;of
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;preposition;to
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;preposition;for
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;preposition;with
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;preposition;to
R121;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical site into the system.;F;preposition;into
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;preposition;to
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;preposition;of
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;preposition;for
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;preposition;into
R124;3;A clinical lab section shall include the clinical site name  the class  instructor  day and time of the lab.;F;preposition;of
R125;3;Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.;F;preposition;for
R125;3;Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.;F;preposition;to
R126;3;The system shall allow a Program Administrator or Nursing staff member to remove a student from a clinical lab section.;F;preposition;from
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;preposition;from
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;preposition;to
R128;3;Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.;F;preposition;for
R129;3;A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.;F;preposition;to
R130;3;A staff member shall have the ability to manage the progress of a part time student  which includes modifying their sequence of classes and timeline of classes.;F;preposition;of
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;preposition;for
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;preposition;of
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;preposition;through
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;preposition;for
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;preposition;on
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;preposition;at
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;preposition;of
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;preposition;for
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;preposition;to
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;preposition;of
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;preposition;for
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;preposition;to
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;preposition;in
R135;3;The system shall be able to display a printable summary of the system log.;F;preposition;of
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;preposition;for
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;preposition;to
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;preposition;as
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;preposition;of
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;preposition;to
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;preposition;for
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;preposition;of
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;preposition;to
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;preposition;for
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;preposition;to
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;preposition;of
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;preposition;from
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;preposition;to
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;preposition;to
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;preposition;of
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;preposition;to
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;preposition;of
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;preposition;within
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;preposition;for
R145;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site  including the clinical site name  site contact person  contact information  and address.;F;preposition;to
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;preposition;to
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;preposition;for
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;preposition;of
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;preposition;to
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;preposition;of
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;preposition;with
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;preposition;for
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;preposition;as
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;preposition;of
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;preposition;with
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;preposition;for
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;preposition;of
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;preposition;for
R151;4;100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.;US;preposition;of
R151;4;100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.;US;preposition;after
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;preposition;of
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;preposition;on
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;preposition;after
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;preposition;of
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;preposition;on
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;preposition;after
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;preposition;for
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;preposition;from
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;preposition;to
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;preposition;within
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;preposition;without
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;preposition;of
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;preposition;in
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;preposition;with
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;preposition;of
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;preposition;to
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;preposition;with
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;preposition;to
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;preposition;from
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;preposition;with
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;preposition;from
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;preposition;with
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;preposition;from
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;preposition;with
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;preposition;as
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;preposition;of
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;preposition;to
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;preposition;with
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;preposition;to
R162;4;The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.;SE;preposition;with
R163;4;Only users with Update access must be able to initiate dispute requests.;SE;preposition;with
R164;4;The Disputes application shall ensure that only authorized users are allowed to logon to the application.;SE;preposition;to
R165;4;All authorized users  once authenticated must be able to logon to the Disputes System;SE;preposition;to
