ID;ID progetto;REQUISITO (testo);Classe dei requisiti;CATEGORIA;PAROLA
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;adj;clinical
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;adj;printable
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;adj;individual
R135;3;The system shall be able to display a printable summary of the system log.;F;adj;printable
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;adj;clinical
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;adj;stored
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;adj;primary
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;adj;affected
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;adj;affected
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;adj;upcoming
R139;3;The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.;F;adj;affected
R139;3;The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.;F;adj;clinical
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;adj;affected
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;adj;due to
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;adj;affected
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;adj;affected
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;adj;different
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;adj;clinical
R145;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site  including the clinical site name  site contact person  contact information  and address.;F;adj;clinical
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;adj;clinical
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;adj;corporate
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;adj;corporate
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;adj;first
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;adj;first
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;adj;concurrent
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;adj;available
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;adj;following
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;adj;detailed
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;adj;detailed
R162;4;The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.;SE;adj;appropriate
R164;4;The Disputes application shall ensure that only authorized users are allowed to logon to the application.;SE;adj;authorized
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;adj;new
R167;4;All additions of new users and modifications to user\92s access shall be recorded on the User Report.;SE;adj;new
R170;4;The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.;SE;adj;direct
R172;4;The Disputes application must conform to the legal requirements as specified by the Merchant Operating Regulations.;L;adj;legal
R174;4;The Disputes application must conform to the legal requirements as specified by Regulation E and Regulation Z that govern credit card disputes processing.;L;adj;legal
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;adj;detailed
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;adj;complete
R178;4;The Disputes System must be accessible by both internal and external users.;F;adj;accessible
R178;4;The Disputes System must be accessible by both internal and external users.;F;adj;internal
R178;4;The Disputes System must be accessible by both internal and external users.;F;adj;external
R180;4;The Disputes System will facilitate direct data entry of a dispute case via a user interface that supports real time responses to the users.;F;adj;direct
R181;4;The Disputes System must provide different levels of access with regard to disputes case initiation and follow-up actions.;F;adj;different
R182;4;The Disputes System shall provide view access capability for authorized users of the application.;F;adj;authorized
R183;4;The Disputes System shall provide update access capability for authorized users of the application.;F;adj;authorized
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;adj;based on
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;adj;disputable
R185;4;The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.;F;adj;single
R185;4;The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.;F;adj;multiple
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;adj;such as
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;adj;unique
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;adj;original
R188;4;The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.;F;adj;external
R188;4;The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.;F;adj;original
R188;4;The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.;F;adj;internal
R189;4;"The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.";F;adj;original
R189;4;"The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.";F;adj;due
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;adj;valid
R191;4;"The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.";F;adj;pending
R191;4;"The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.";F;adj;immediate
R191;4;"The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.";F;adj;due
R192;4;The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.;F;adj;duplicate
R193;4;The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.;F;adj;based on
R193;4;The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.;F;adj;possible
R195;4;The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.;F;adj;above
R195;4;The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.;F;adj;open
R195;4;The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.;F;adj;closed
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;adj;open
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;adj;yellow
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;adj;closed
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;adj;gray
R198;4;The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.;F;adj;available
R199;4;The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.;F;adj;detailed
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;adj;such as
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;adj;systematic
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;adj;next
R207;5;The product shall adhere to the corporate Architecture guidelines;O;adj;corporate
R208;5;The product shall comply with corporate User Interface Guidelines;LF;adj;corporate
R209;5;The product shall comply with corporate color scheme;LF;adj;corporate
R210;5;The appearance of the product shall appear professional;LF;adj;professional
R213;5;Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.;US;adj;satisfied
R217;5;The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds;PE;adj;preferred
R219;5;The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.;PE;adj;preferred
R220;5;The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.;A;adj;corporate
R221;5;The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.;A;adj;available
R222;5;The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.;SC;adj;up to
R222;5;The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.;SC;adj;simultaneous
R223;5;The average number of recycled parts records per day shall be 50 000.;SC;adj;average
R224;5;The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.;SC;adj;concurrent
R224;5;The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.;SC;adj;initial
R225;5;For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.;O;adj;dirty
R225;5;For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.;O;adj;noisy
R227;5;The maintenance of the product will fall within the established corporate maintenance windows.;O;adj;corporate
R228;5;The product shall be supported using the corporate support center.;O;adj;corporate
R229;5;Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.;O;adj;established
R231;5;Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.;SE;adj;preferred
R233;5;Only valid data shall be entered into the system. No invalid data shall be entered into the system.;SE;adj;valid
R233;5;Only valid data shall be entered into the system. No invalid data shall be entered into the system.;SE;adj;invalid
R235;5;The product shall free of computer viruses.;SE;adj;free of
R236;5;The system shall prevent malicious attacks including denial of service.;SE;adj;malicious
R240;5;The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles;F;adj;preferred
R243;5;The system shall resolve the zipcode for the street address  city  and state if zipcode is unknown.;F;adj;unknown
R245;5;The system shall locate the preferred repair facility with the highest ratings for the input criteria;F;adj;preferred
R245;5;The system shall locate the preferred repair facility with the highest ratings for the input criteria;F;adj;highest
R246;5;The adjuster shall enter the preferred repair facility on the estimate assignment.;F;adj;preferred
R247;5;The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.;F;adj;preferred
R248;5;The preferred repair facility shall be returned to the user.;F;adj;preferred
R249;5;The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.;F;adj;preferred
R250;5;The estimator shall search for available recycled parts using damaged vehicle parts information.;F;adj;available
R251;5;The estimator shall search for available recycled parts using a list of preferred parts suppliers.;F;adj;available
R251;5;The estimator shall search for available recycled parts using a list of preferred parts suppliers.;F;adj;preferred
R252;5;The system shall search for available recycled parts for the supplied vehicle parts and suppliers.;F;adj;available
R253;5;The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers;F;adj;preferred
R254;5;The system shall retain the available recycled parts and suppliers returned from the search.;F;adj;available
R255;5;The available recycled parts information and their suppliers shall be returned to the user.;F;adj;available
R257;5;The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.;F;adj;available
R261;5;The system shall generate an audit report based on the available recycled parts and the collision estimate.;F;adj;based on
R261;5;The system shall generate an audit report based on the available recycled parts and the collision estimate.;F;adj;available
R262;5;The audit report shall include the total number of recycled parts used in the estimate.;F;adj;total
R263;5;The audit report shall include the number of available recycled parts from the original search results.;F;adj;available
R263;5;The audit report shall include the number of available recycled parts from the original search results.;F;adj;original
R264;5;The audit report shall include the percentage of available recycled parts used in the estimate ;F;adj;available
R265;5;The audit report shall include the total score of the audit which sums the indivual line items.;F;adj;total
R267;5;The audit report shall be available to other adjusters at later points in time.;F;adj;available
R267;5;The audit report shall be available to other adjusters at later points in time.;F;adj;other
R267;5;The audit report shall be available to other adjusters at later points in time.;F;adj;later
R268;5;The user shall select to view the preferred repair facility ratings.;F;adj;preferred
R269;5;The current repair facility ratings shall be displayed to the user.;F;adj;current
R270;5;The system will display a blank set of ratings if there are not ratings yet defined.;F;adj;blank
R271;5;The user shall enter new ratings based on the audit report;F;adj;based on
R271;5;The user shall enter new ratings based on the audit report;F;adj;new
R273;5;The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts;F;adj;actual
R274;5;The user shall select to save the preferred repair facility ratings.;F;adj;preferred
R275;5;The preferred repair facility ratings shall be saved by the system.;F;adj;preferred
R276;6;The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.;O;adj;most
R276;6;The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.;O;adj;same
R276;6;The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.;O;adj;different
R278;6;The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.;O;adj;same
R278;6;The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.;O;adj;separate
R279;6;The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.;O;adj;Open source
R280;6;A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.;O;adj;such as
R281;6;The product\92s Look and Feel shall be able to incorporate aspects of the customer\92s organization such as logo  branding  and identity;LF;adj;such as
R282;6;The product shall have a conservative and professional appearance.;LF;adj;conservative
R282;6;The product shall have a conservative and professional appearance.;LF;adj;professional
R283;6;The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.;US;adj;first
R288;6;An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.;US;adj;a few
R289;6;The product shall use a standard navigation menu familiar to most web users.;US;adj;standard
R289;6;The product shall use a standard navigation menu familiar to most web users.;US;adj;familiar
R289;6;The product shall use a standard navigation menu familiar to most web users.;US;adj;most
R290;6;The product shall allow for intuitive searching of available conference rooms.;US;adj;intuitive
R290;6;The product shall allow for intuitive searching of available conference rooms.;US;adj;available
R295;6;The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.;SC;adj;up to
R295;6;The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.;SC;adj;such as
