ID;ID progetto;REQUISITO (testo);Classe dei requisiti;CATEGORIA;PAROLA
R64;2;The system shall be able to call the seller or buyer to schedule an appointment;F;mv;shall
R65;2;The realtor shall be notified of new client appointments after automatic synchronization with office system;F;mv;shall
R66;2;The realtor shall be able to retrieve a map showing property locations for a specified area;F;mv;shall
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;mv;shall
R68;2;The product shall allow the user to save the property search results.;F;mv;shall
R69;3;The system shall be easy to use by the Program Administrators/Nursing Staff Members.;US;mv;shall
R70;3;All of the users shall be able to use the system after one day of training.;US;mv;shall
R71;3;The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.;US;mv;shall
R72;3;The number of mistakes noted by the students shall be decreased by 50% in the first year.;US;mv;shall
R73;3;The system shall be intuitive to the Program Administrators/Nursing Staff Members.;US;mv;shall
R74;3;2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.;US;mv;shall
R75;3;The system shall use symbols and words that are naturally understandable by the user community.;US;mv;shall
R76;3;The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.;US;mv;shall
R77;3;Staff members shall be able to complete a set of tasks in a timely manner.;PE;mv;shall
R78;3;The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.;PE;mv;shall
R79;3;The system shall be available for use between the hours of 8am and 6pm.;A;mv;shall
R80;3;The system shall achieve 95% up time.;A;mv;shall
R81;3;system shall be able to handle all of the user requests/usage during business hours.;SC;mv;shall
R82;3;The system shall cater to 10 simultaneous users from 9am to 5pm.;SC;mv;shall
R83;3;The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.;SC;mv;shall
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;mv;shall
R85;3;The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.;O;mv;shall
R86;3;The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.;O;mv;shall
R87;3;The system shall operate within the Windows XP Professional operating system.;O;mv;shall
R88;3;The system shall interface with CampusConnect\92s central server;O;mv;shall
R89;3;The system shall interface with the faculty central server.;O;mv;shall
R90;3;The system shall interface with the student master server.;O;mv;shall
R91;3;We must be able to interface with any HTML browser.;O;mv;must
R92;3;Only authorized users shall have access to clinical site information.;SE;mv;shall
R93;3;Program Administrators/Nursing Staff Members are the only people who shall have access to clinical site details.;SE;mv;shall
R94;3;Only authorized users shall have access to students\92 personal information.;SE;mv;shall
R95;3;Dr Susan Poslusny and Dr Julie Donalek are the only people who shall have access to students\92 personal information.;SE;mv;shall
R96;3;Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.;SE;mv;shall
R97;3;Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.;SE;mv;shall
R98;3;The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.;SE;mv;shall
R99;3;The system shall protect private information in accordance with the organization\92s information policy.;SE;mv;shall
R100;3;The system shall be built such that it is as secure as possible from malicious interference.;SE;mv;shall
R101;3;The system shall use the organization\92s standard virus protection software to help monitor threats to itself.;SE;mv;shall
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;mv;shall
R103;3;Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.;F;mv;shall
R104;3;Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort;F;mv;shall
R105;3;Students added to a cohort shall be eligible for the cohort\92s Program of Study.;F;mv;shall
R106;3;Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.;F;mv;shall
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;mv;shall
R107;3;For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.;F;mv;will
R108;3;Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes;F;mv;shall
R109;3;Program Administrators and Nursing Staff Members shall be able to add clinical classes or sections to a sequence of classes;F;mv;shall
R110;3;Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.;F;mv;shall
R111;3;Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.;F;mv;shall
R112;3;A class shall be either a non-clinical class or a clinical class.;F;mv;shall
R113;3;A non-clinical class shall specify the course name  lecture room requirements  and instructor needs.;F;mv;shall
R114;3;A clinical class shall specify the course name  lecture room requirements  clinical site needs  lecture instructor needs  and clinical lab instructor needs.;F;mv;shall
R115;3;Program Administrators/Nursing Staff Members shall be able to create a new Program of Study.;F;mv;shall
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;mv;shall
R116;3;A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.;F;mv;must
R117;3;Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study;F;mv;shall
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;mv;shall
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;mv;shall
R120;3;Classes for a given cohort shall not conflict with regards to the time and day that they are offered.;F;mv;shall
R121;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical site into the system.;F;mv;shall
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;mv;shall
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;mv;shall
R124;3;A clinical lab section shall include the clinical site name  the class  instructor  day and time of the lab.;F;mv;shall
R125;3;Program Administrators and Nursing Staff Members shall be able to add a student who has registered for a clinical class to a clinical lab section for that class.;F;mv;shall
R126;3;The system shall allow a Program Administrator or Nursing staff member to remove a student from a clinical lab section.;F;mv;shall
R127;3;The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.;F;mv;shall
R128;3;Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.;F;mv;shall
R129;3;A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.;F;mv;shall
R130;3;A staff member shall have the ability to manage the progress of a part time student  which includes modifying their sequence of classes and timeline of classes.;F;mv;shall
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;mv;shall
R131;3;The system shall be able to display a printable summary for individual cohorts  which will include the students enlisted  the Program of study  sequence of classes  cohort progress through the program  and timeline of completion.;F;mv;will
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;mv;shall
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;mv;will
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;mv;shall
R133;3;The system shall be able to display a printable summary for individual clinical labs  which will include (but not be limited to) class name  class number  lab section  listing of students enrolled  instructor  day(s)  time  and location.;F;mv;will
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;mv;shall
R134;3;The system shall be able to display a printable summary for individual nursing students  which will include (but not be limited to) student name  student ID  admission date  classes  credits  GPA  and the cohort that the student is enrolled in.;F;mv;will
R135;3;The system shall be able to display a printable summary of the system log.;F;mv;shall
R136;3;The system shall contain contact information (e-mail and phone number) for all people relevant to the system  including (but not limited to) staff members  students  lecture instructors  clinical lab instructors  and clinical site administrators.;F;mv;shall
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;mv;will
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;mv;will
R138;3;The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.;F;mv;shall
R139;3;The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.;F;mv;will
R140;3;The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.;F;mv;will
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;mv;will
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;mv;will
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;mv;shall
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;mv;will
R144;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.;F;mv;shall
R145;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Site  including the clinical site name  site contact person  contact information  and address.;F;mv;shall
R146;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Clinical Lab Section  including the clinical site name the department/section for the lab  the class instructor day and time of lab and contact information.;F;mv;shall
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;mv;shall
R148;4;The Disputes application shall comply with the corporate standards for user interface creation for internally and externally used applications.;LF;mv;shall
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;mv;must
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;mv;must
R151;4;100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.;US;mv;shall
R152;4;100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.;US;mv;shall
R153;4;100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.;US;mv;shall
R154;4;The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.;PE;mv;shall
R155;4;The Disputes application shall support 350 concurrent users without any degradation of performance in the application.;PE;mv;shall
R156;4; The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST;O;mv;shall
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;mv;shall
R157;4;The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database;O;mv;must
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;mv;shall
R158;4;The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.;O;mv;must
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;mv;shall
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;mv;shall
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;mv;will
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;mv;must
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;mv;shall
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;mv;will
R161;4;The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant\92s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.;O;mv;must
R162;4;The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.;SE;mv;shall
R163;4;Only users with Update access must be able to initiate dispute requests.;SE;mv;must
R164;4;The Disputes application shall ensure that only authorized users are allowed to logon to the application.;SE;mv;shall
R165;4;All authorized users  once authenticated must be able to logon to the Disputes System;SE;mv;must
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;mv;shall
R166;4;The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user\92s access level. The report will be reviewed for auditing purposes.;SE;mv;will
R167;4;All additions of new users and modifications to user\92s access shall be recorded on the User Report.;SE;mv;shall
R168;4;If a user account is revoked  it can only be re-instantiated by the System Administrator.;SE;mv;can
R169;4;Only the System Administrator shall be able to reset a revoked user logon account;SE;mv;shall
R170;4;The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.;SE;mv;shall
R170;4;The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.;SE;mv;will
R171;4;All updates to data files or database must be initiated from the Disputes System.;SE;mv;must
R172;4;The Disputes application must conform to the legal requirements as specified by the Merchant Operating Regulations.;L;mv;must
R173;4;All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.;L;mv;shall
R174;4;The Disputes application must conform to the legal requirements as specified by Regulation E and Regulation Z that govern credit card disputes processing.;L;mv;must
R175;4;All business rules specified in the Disputes System shall be in compliance to the guidelines of Regulation E and Regulation Z.;L;mv;shall
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;mv;must
R177;4;All actions that modify an existing dispute case must be recorded in the case history.;L;mv;must
R178;4;The Disputes System must be accessible by both internal and external users.;F;mv;must
R179;4;The Disputes System must prevent users from accessing any dispute cases that do not belong to their cardholder base.;F;mv;must
R180;4;The Disputes System will facilitate direct data entry of a dispute case via a user interface that supports real time responses to the users.;F;mv;will
R181;4;The Disputes System must provide different levels of access with regard to disputes case initiation and follow-up actions.;F;mv;must
R182;4;The Disputes System shall provide view access capability for authorized users of the application.;F;mv;shall
R183;4;The Disputes System shall provide update access capability for authorized users of the application.;F;mv;shall
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;mv;must
R185;4;The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.;F;mv;must
R186;4;The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.;F;mv;will
R186;4;The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.;F;mv;must
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;mv;must
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;mv;would
R188;4;The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.;F;mv;must
R189;4;"The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.";F;mv;must
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;mv;shall
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;mv;must
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;mv;will
R191;4;"The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.";F;mv;must
R192;4;The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.;F;mv;shall
R193;4;The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.;F;mv;shall
R193;4;The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.;F;mv;must
R194;4;The Disputes System must provide the ability to view existing dispute cases.;F;mv;must
R195;4;The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.;F;mv;must
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;mv;must
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;mv;will
R197;4;The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.;F;mv;shall
R198;4;The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.;F;mv;shall
R198;4;The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.;F;mv;must
R199;4;The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.;F;mv;shall
R199;4;The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.;F;mv;must
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;mv;will
R200;4;For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.;F;mv;must
R201;4;All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.;F;mv;must
R202;4;Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.;F;mv;must
R203;5;The product must support Internet Explorer 5.5 and above.;O;mv;must
R204;5;The product must support Mozilla Firefox 1.0 and above.;O;mv;must
R205;5;The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.;O;mv;shall
R206;5;The product shall run on the existing hardware for all environments.;O;mv;shall
R207;5;The product shall adhere to the corporate Architecture guidelines;O;mv;shall
R208;5;The product shall comply with corporate User Interface Guidelines;LF;mv;shall
R209;5;The product shall comply with corporate color scheme;LF;mv;shall
R210;5;The appearance of the product shall appear professional;LF;mv;shall
R211;5;The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.;US;mv;shall
R212;5;The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.;US;mv;shall
R213;5;Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.;US;mv;shall
R213;5;Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.;US;mv;will
R214;5;The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training;US;mv;shall
R215;5;The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.;US;mv;shall
R215;5;The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.;US;mv;can
R216;5;The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.;PE;mv;shall
R217;5;The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds;PE;mv;shall
R218;5;The recycled parts audit report shall be returned to the user within 10 seconds.  The audit report shall be returned within 10 seconds.;PE;mv;shall
R219;5;The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.;PE;mv;shall
R220;5;The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.;A;mv;shall
R221;5;The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.;A;mv;shall
R222;5;The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.;SC;mv;shall
R223;5;The average number of recycled parts records per day shall be 50 000.;SC;mv;shall
R224;5;The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.;SC;mv;shall
R225;5;For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.;O;mv;shall
R226;5;The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.;O;mv;shall
R227;5;The maintenance of the product will fall within the established corporate maintenance windows.;O;mv;will
R228;5;The product shall be supported using the corporate support center.;O;mv;shall
R229;5;Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.;O;mv;shall
R230;5;Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.;SE;mv;can
R230;5;Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.;SE;mv;shall
R231;5;Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.;SE;mv;can
