ID;ID progetto;REQUISITO (testo);Classe dei requisiti;CATEGORIA;PAROLA
R189;4;"The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.";F;adj;due
R289;6;The product shall use a standard navigation menu familiar to most web users.;US;adj;most
R643;18;The meeting scheduler system shall cancel a meeting due to canceling of an important participant.;F;adj;due to
R188;4;The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.;F;adj;original
R220;5;The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.;A;adj;corporate
R15;1;The table side of the display shall be split into 2 regions: sequential and temporal.;F;adj;temporal
R600;14;The message board shall contain the 5 most recently posted messages on the league page. The messages will contain up to the first 150 characters of the message.;LF;adj;up to
R663;20;All network transactions that involve financial information or personally identifiable information shall be encrypted.;SE;adj;financial
R350;7;Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.;PE;adv;no more
R606;14;The application shall have a downtime of at most 10 minutes per year.;A;adv;per year
R394;8;The product shall use symbols and words that are naturally understandable by users familiar with websites;US;adv;naturally
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;adv;that is
R503;10;The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.;PE;adv;enough
R516;10;The product shall allow the player to position ships vertically on their grid.;F;adv;vertically
R660;20;All Web pages generated by the system shall be fully downloadable in no more than 10 seconds over a 40KBps modem connection.;PE;adv;no more
R679;25;The system shall show a tabbed display (or equivalent functionality) with the campus map on one tab and info on the most recently announced building on the other.;LF;adv;most recently
R515;10;The product shall allow a player to position ships horizontally on their grid.;F;adv;horizontally
R6;1;The product shall ensure that it can only be accessed by authorized users.  The product will be able to distinguish between authorized and unauthorized users in all access attempts;SE;adv;in all
R142;3;The system will notify affected parties when changes occur affecting specific students  including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.;F;adv;part time
R691;27;A waiter password used for tablet login must have a bit-strength of at least 64 bits.;SE;adv;a bit
R564;12;The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.;PE;adv;more than
R768;35;The system should need to be entirely self-supporting since the users would be using it only to register courses.;US;adv;entirely
R741;32;Full data backups must be created daily.;SE;adv;daily
R456;8;System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.;F;adv;automatically
R165;4;All authorized users  once authenticated must be able to logon to the Disputes System;SE;adv;once
R663;20;All network transactions that involve financial information or personally identifiable information shall be encrypted.;SE;adv;personally
R545;11;On a 56k connection  the system response time for all operations must be no more than 6 seconds 90% of the time.;PE;adv;no more
R378;8;System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.;PE;adv;no longer
R379;8;System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.;PE;adv;no longer
R38;2;The search results shall be returned no later 30 seconds  after the user has entered the search criteria;PE;adv;no
R968;49;The system shall support up to 10000 simultaneous users against the central database at any given time and up to 5000 simultaneous users against the local servers at any one time. The performance of the website must be optimal incase of huge loads and hence appropriate load balancing must be done to achieve this. There can be any number of mirror servers readily available in case of huge loads without the user getting any delay.;PE;adv;hence
R465;9;"Total lead cycle time must be completed in 5 minutes for 90% of lead volume between the business hours of 8AM CST to 8PM CST; then 3 minutes for 99% of lead volume during off business hours.";PE;adv;then
R896;46;The system shall display the most frequently searched items by the user in the profile.;F;adv;most
R961;48;The user interface of the system should be very user friendly. ;US;adv;very
R52;2;The product shall be installed by an untrained realtor without recourse to separately-printed instructions.;US;adv;separately
R84;3;The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.;SC;conjunction;and
R778;36;Since the software must run on several popular hardware platforms and the goal is to achieve a reasonable level of platform independence.;PO;conjunction;and
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;conjunction;and
R793;38;Can view all available products and can compare them and make a choice for purchasing products.;F;conjunction;and
R122;3;Clinical site information shall include (but not be limited to) the name of the site  contact person  and contact information.;F;conjunction;and
R649;18;The meeting scheduler system may suggest a “virtual meeting” for available “time slots” if no location is available or feasible for the meeting.;F;conjunction;if
R198;4;The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.;F;conjunction;and
R71;3;The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.;US;conjunction;and
R19;1;The system shall display data from the Sync Matrix 1.0 and Exercise Management Tool 1.0 applications;F;conjunction;and
R767;35;For the system to successfully operate the registration system should be integrated with other IT services and the portal.;O;conjunction;For
R404;8;The website shall continue to operate if the streaming server goes down.;FT;conjunction;if
R534;10;If the shot was marked as a miss  the product shall change the status of the defensive player to offensive;F;conjunction;If
R25;1;The system shall display the local and exercise time in separate clocks;F;conjunction;and
R240;5;The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles;F;conjunction;and
R396;8;Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.;PE;conjunction;and
R589;13;The WCS system shall have the ability to include data for regions outside the United States and be accessed by users outside of the United States if approved by CCR management.;SC;conjunction;and
R789;38;Contact with the vendors and give permission to sell their product under the site after testing the product’s quality.;F;conjunction;and
R26;1;The system shall offer the ability to pause and resume the refresh of data.;F;conjunction;and
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;conjunction;if
R579;13;The system interface will use CCR nomenclature. The system must use the same nomenclature used in the existing WCS system and reports;LF;conjunction;and
R75;3;The system shall use symbols and words that are naturally understandable by the user community.;US;conjunction;and
R378;8;System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.;PE;conjunction;and
R823;42;Return to List is available if the patient loaded is not correct.;F;conjunction;if
R211;5;The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.;US;conjunction;and
R479;9;If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.;F;conjunction;If
R570;12;The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.;O;conjunction;and
R682;25;The campus map shall have a pause/resume button. The pause and resume button will allow the user to scroll and select other buildings without being interrupted by the automatic search and announce feature.;LF;conjunction;and
R396;8;Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.;PE;continuance;below
R384;8;The website shall be attractive to all audiences.  The website shall appear to be fun and the colors should be bright and vibrant.;LF;det;the
R326;6;The product shall assign the organizers contact information to each meeting they create.;F;det;the
R842;45;The system shall allow the mediator to solve a date conflict.;F;det;The
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;det;The
R521;10;The product shall maintain the status of each player for a turn  either offensive or defensive.;F;det;a
R176;4;The Disputes application must maintain a detailed history of every action that a user takes on a dispute case.  This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.;L;det;a
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;det;a
R123;3;Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.;F;det;a
R831;42;New and Delete buttons will allow the physician/pharmacist to add a notation to the patient’s file.;F;det;a
R924;46;The system shall enable the user to enter their reviews and ratings.;F;det;the
R397;8;When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.;PE;det;the
R305;6;A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.;US;det;A
R563;12;The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.;PE;det;every
R932;46;The system shall enable user to enter the payment information.;F;det;The
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;det;a
R548;11;The system must be available for use between 7:00AM and 11:59PM all days of the year.;A;det;The
R174;4;The Disputes application must conform to the legal requirements as specified by Regulation E and Regulation Z that govern credit card disputes processing.;L;det;The
R302;6;The product shall be available for distribution via the Internet as a binary or ZIP file.;O;det;a
R328;6;The product shall store new conference rooms.;F;det;The
R239;5;The product shall comply with insurance regulations regarding claims processing.;L;det;The
R139;3;The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.;F;det;The
R659;19;The client should agree to EULA before using our software.;L;det;The
R119;3;The report of needed classes shall include (but not be limited to) classes to be offered  number of sections needed  number of labs needed  and room types needed.;F;det;The
R559;12;The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators);US;det;the
R558;12;The product shall provide Error Tracking Services.The product shall help the System Administrators and DBAs to resolve transaction errors 99% of the time.;US;det;The
R915;46;The system shall display the current tracking information about the order.;F;det;The
R626;16;The system shall use the SMTP mail protocol.;O;det;The
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;directive;For example
R172;4;The Disputes application must conform to the legal requirements as specified by the Merchant Operating Regulations.;L;incompletes;as specified
R174;4;The Disputes application must conform to the legal requirements as specified by Regulation E and Regulation Z that govern credit card disputes processing.;L;incompletes;as specified
R195;4;The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.;F;incompletes;In addition
R586;13;The WCS system shall use appropriate nomenclature and terminology as defined by the Corporate Community Grants organization. All interfaces and reports will undergo usability tests by CCR users.;US;incompletes;as defined
R871;45;Personal information security is defined outside the scope of the SDMS by the database server.;SE;incompletes;is defined
R374;8; Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.;PE;mv;shall
R919;46;The system shall allow user to select the payment method for order.;F;mv;shall
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;mv;will
R468;9;The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.;PE;mv;must
R687;27;The system shall be capable of restoring itself to its previous state in the event of failure (e.g. a system crash or power loss).;FT;mv;shall
R24;1;The system shall allow a user to define the time segments;F;mv;shall
R797;38;Can only visit the site without registration.;F;mv;Can
R405;8;The website shall continue to operate if the payment gateway goes down.;FT;mv;shall
R902;46;The system shall display the online help upon request.;F;mv;shall
R373;8;Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.;PE;mv;shall
R686;27;The system should use the company colors and logos.;LF;mv;should
R177;4;All actions that modify an existing dispute case must be recorded in the case history.;L;mv;must
R297;6;The product shall be expected to operate for at least 5 years for each customer installation.;SC;mv;shall
R45;2;The product shall operate in offline mode whenever internet connection is unavailable.;FT;mv;shall
R717;31;Flea Market system will interface with the web server and RDBMS software using APIs provided by the implementation language;O;mv;will
R633;16;The system shall allow a text search that users may use to find mail messages.;F;mv;may
R6;1;The product shall ensure that it can only be accessed by authorized users.  The product will be able to distinguish between authorized and unauthorized users in all access attempts;SE;mv;can
R393;8;The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.;US;mv;shall
R553;11;The interface shall have a simple look. In the interface and usability survey  90% of beta testers must report that the interface is adequately simple.;LF;mv;shall
R35;2;The product shall be easy for a realtor to learn.;US;mv;shall
R943;46;The system shall use secure sockets in all transactions that include any confidential customer information.;SE;mv;shall
R584;13;A user shall be able to use the system without instruction after a short amount of time. After one use a user should understand and remember 90% of the system usage and navigation.;US;mv;should
R393;8;The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.;US;mv;should
R202;4;Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.;F;mv;must
R678;24;The application should be portable with iOS and Android.;PO;mv;should
R38;2;The search results shall be returned no later 30 seconds  after the user has entered the search criteria;PE;mv;shall
R231;5;Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.;SE;mv;can
R946;46;The system shall not leave any cookies on the customer’s computer containing the user’s password.;SE;noun;user
R751;33;The system should keep the customer email.;F;noun;system
R540;10;When a game is ended  the product shall allow each player to identify himself or herself as an available player in the list of players.;F;noun;list
R900;46;The system shall display the customer support contact numbers on the screen.;F;noun;customer
R66;2;The realtor shall be able to retrieve a map showing property locations for a specified area;F;noun;property
R966;49;Registered User must be able to maintain his/her session information for at least 60 minutes of inactive session before the system prompts him to log out of the system. The registered user must be provided with all the options of the E-store regardless of the time when he/she logs in.;F;noun;options
R159;4;The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.;O;noun;regard to
R150;4;The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.;US;noun;status
R471;9;Defect reports will be available to technical units on a 24x7 basis.;A;noun;Defect
R190;4;The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.;F;noun;user
R346;6;The product shall be able to send meeting notifications via different kinds of end-user specified methods.;F;noun;product
R302;6;The product shall be available for distribution via the Internet as a binary or ZIP file.;O;noun;distribution
R141;3;The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).;F;noun;system
R547;11;The system shall have high availability every day of the year.The system must be available for use between 12:00AM and 6:00PM all days of the year.;A;noun;availability
R924;46;The system shall enable the user to enter their reviews and ratings.;F;noun;user
R829;42;Each entry is shown in full.;F;noun;entry
R581;13;The system must use a point and click interface. 100% of all selection and navigation functionality must be able to be activated/selected by either a mouse or a keyboard;US;noun;interface
R234;5;One insurance company shall not be able to view another insurance companys claim data.;SE;noun;insurance company
R143;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to cohorts including cohort identifier  program of study  preferred sequence of classes and quarters that a cohort will be taking specific classes.;F;noun;Staff
R783;38;The system shall accommodate high number of items and users without any fault.;FT;noun;system
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;noun;quarter
R160;4;The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.;O;noun;part
R515;10;The product shall allow a player to position ships horizontally on their grid.;F;noun;grid
R566;12;The product shall be robust.The product shall have fault avoidance based on standards adoption.;FT;noun;adoption
R861;45;The system shall show the meetings to the user in ascending time order by default.;F;noun;default
R784;38;System use shall not cause any harm to human users.;SE;noun;System
R907;46;The system shall optionally allow user to print the invoice.;F;noun;system
R184;4;The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.;F;optional;or
R687;27;The system shall be capable of restoring itself to its previous state in the event of failure (e.g. a system crash or power loss).;FT;optional;or
R67;2;The system shall notify the realtor when a seller or buyer responds to an appointment request;F;optional;or
R522;10;At the start of each turn  the product shall notify each player of his or her status.;F;optional;or
R813;40;All the passwords that are generated or accepted must be stored in database in an encrypted form.;SE;optional;or
R98;3;The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.;SE;optional;or
R186;4;The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.;F;optional;or
R147;3;Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.;F;optional;or
R541;10;When a game is ended  the product shall allow each player to remove himself or herself from the list of players.;F;optional;or
R455;8;Website shall allow customers to purchase pre-paid cards of $5  $10  or $20 value either by credit card or mail-in payment option.;F;optional;either
R763;34;"An end-user may use this system on any OS; either it is Windows or Linux.";PO;optional;either
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;optional;or
R649;18;The meeting scheduler system may suggest a “virtual meeting” for available “time slots” if no location is available or feasible for the meeting.;F;optional;or
R832;42;A description and time/date of each prescription that has been ordered or given is displayed starting with most recent.;F;optional;or
R742;32;A user must be logged on to be able to view or edit any medical information.;F;optional;or
R28;1;The system shall provide a history report of changes made to the Activity or Event data;F;optional;or
R5;1;If projected  the data must be understandable. On a 10x10 projection screen  90% of viewers must be able to determine that Events or Activities are occuring in current time from a viewing distance of 100;US;optional;or
R12;1;The system shall display Events or Activities.;F;optional;or
R170;4;The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.;SE;optional;or
R604;14;The application shall ask the user to confirm dropping a player or trading a player before performing the action.;US;optional;or
R775;36;Each user shall either be trusted or not trusted.;SE;optional;either
R189;4;"The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.";F;optional;or
R62;2;The system shall update or create new property listings in the MLS;F;optional;or
R521;10;The product shall maintain the status of each player for a turn  either offensive or defensive.;F;optional;either
R646;18;The meeting scheduler system may (optionally) automatically propose another meeting if current meeting is canceled by an important participant.;F;optional;optionally
R956;48;The system may be throttled or slowed down on heavy loads to ensure service for everybody. By throttling is meant that certain functionality may be unavailable during heavy server load.;PE;optional;or
R302;6;The product shall be available for distribution via the Internet as a binary or ZIP file.;O;optional;or
R608;14;A primary database will be used to store cached data for active users.;O;plurals;users
R250;5;The estimator shall search for available recycled parts using damaged vehicle parts information.;F;plurals;parts
R774;36;The software system needs a robust security mechanism in place so that unauthorized users are not allowed access to parts of the system.;SE;plurals;parts
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;plurals;disputes
R451;8;Website shall allow customers to view reviews of selected movies by other customers.;F;plurals;reviews
R897;46;The system shall allow user to register for newsletters and surveys in the profile.;F;plurals;surveys
R447;8;viewing a movie details the website will display the movies description actor and director entered in by the administrator.;F;plurals;details
R450;8;Website shall allow customers to browse movies by categories entered in by izogn administrator.;F;plurals;customers
R967;49;The entire website must be user-friendly and easily navigable. The website must be provided with a site map for quick access to a particular link according to the requirement specification. The user must be able to find what he/she wants from the site without any difficulty. The website must adhere to branding schemes and the layout of the web pages must be uniform throughout  ;US;plurals;schemes
R230;5;Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.;SE;plurals;parts
R341;6;The product shall display conference rooms according to search parameters.;F;plurals;parameters
R555;12;The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.;LF;plurals;problems
R714;30;Enable the admin to generate reports which contains all the posts and their corresponding replies.;F;plurals;replies
R620;15;The product must comply with the intranet page standards and requirements of ENET Securities. 95% of the product look & feel will be approved by the Architecture group  prior to implementation. The remaining 5% will be corrected and approved within one month of product release.;LF;plurals;standards
R118;3;The system shall be able to display a report of needed classes for a given quarter for all cohorts of all programs for Program Administrators/Nursing Staff Members\92 planning purposes.;F;plurals;purposes
R406;8;The streaming server will support 50 simultaneous streaming connections.;SC;plurals;connections
R390;8;An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.;US;plurals;customers
R178;4;The Disputes System must be accessible by both internal and external users.;F;plurals;users
R535;10;The product shall continue to assign turns until the game is ended.;F;plurals;turns
R780;37;The available server must be reliable and the network connectivity in the supermarket should be proper for smooth flow of all operations and data.;O;plurals;operations
R507;10;The product shall allow a user to remove himself or herself from the list of players at any time.;F;plurals;players
R790;38;View the details of all employees and control the whole site.;F;plurals;details
R3;1;If projected  the data must be readable.  On a 10x10 projection screen  90% of viewers must be able to read Event / Activity data from a viewing distance of 30;US;plurals;viewers
R969;49;The website must provide highest degree of security to the registered users. All the transactions that are made must be secured. The sensitive information passed to and from the website must be secured. Identity theft and other security related issues must be solved. Unauthorized transmission of sensitive information of the user to third party websites for reference must be avoided. On the basis of user agreement the information must be processed. All the information about the registered user must be securely stored in the central database.;SE;plurals;websites
R617;15;New branches/complexes/districts/regions and revenue/expense accounts added to the BDW  must be reflected in the RFS system. 100% of the entities (mentioned above) available as of October month-end  will be loaded into the RFS system  prior to the budget start process.;MN;plurals;branches
R51;2;The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.;SC;plurals;users
R149;4;All screens created as part of the Disputes application must comply with corporate standards for interface creation.;LF;plurals;standards
R870;45;User authentication and privileges are defined outside the scope of the sytem by the Microsoft Active Directroy Server.;SE;preposition;by
R226;5;The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.;O;preposition;with
R798;38;Vendors must take permission from the Administrator for selling their products under the site. Administrator will test product’s quality according to its market price to permit vendor for selling purpose.;F;preposition;under
R94;3;Only authorized users shall have access to students\92 personal information.;SE;preposition;to
R966;49;Registered User must be able to maintain his/her session information for at least 60 minutes of inactive session before the system prompts him to log out of the system. The registered user must be provided with all the options of the E-store regardless of the time when he/she logs in.;F;preposition;for
R910;46;The system shall display different shipping options provided by shipping department.;F;preposition;by
R764;35;The logo and the current basic design of registration system should be displayed. The system should be attractive according to the clients. The design and the color should make users feel comfortable when using the system instead of flashing useless colors on the screen. The design should also reflect the seriousness of the environment.;LF;preposition;of
R934;46;The system shall provide a digital image for each product in the product catalog.;US;preposition;for
R36;2;The product shall use symbols and words that are naturally understandable by the realtor community.;US;preposition;by
R468;9;The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.;PE;preposition;of
R949;46;The customer’s web browser shall never display a customer’s credit card number after retrieving from the database.  It shall always be shown with just the last 4 digits of the credit card number.;SE;preposition;of
R510;10;The product shall allow a player to initiate a game by selecting another available player from the list of players.;F;preposition;from
R705;30;Authenticate and Login user to the web app.;F;preposition;to
R564;12;The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.;PE;preposition;of
R533;10;If the shot was marked as a miss  the product shall change the status of the offensive player to defensive;F;preposition;of
R541;10;When a game is ended  the product shall allow each player to remove himself or herself from the list of players.;F;preposition;from
R507;10;The product shall allow a user to remove himself or herself from the list of players at any time.;F;preposition;from
R196;4;A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.;F;preposition;by
R132;3;The system shall be able to display a printable summary for individual clinical sites  which will include information on labs being held at that site for the given quarter (Clinical site  general information on labs held at that location  dates and times of all labs held there).;F;preposition;of
R17;1;The bottom 3/4 of the table will hold events that occur according to its relevance to current time.;F;preposition;of
R375;8;System shall let customers register on the website as a \93pay as you go\94 user in under 5 minutes.;PE;preposition;under
R102;3;A cohort shall be associated to one Program of Study offered by the department.;F;preposition;of
R935;46;The system shall provide use of icons and toolbars.;US;preposition;of
R305;6;A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.;US;preposition;into
R173;4;All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.;L;preposition;with
R137;3;The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.;F;preposition;to
R612;15;The RFS system should be available 24/7  especially during the budgeting period. The RFS system shall be available 90% of the time all year  and 98% during the budgeting period. 2% of the time  the system will become available within 1 hour of the time that the situation is reported.;A;preposition;within
R362;7;Product formulas shall allow use of semi-products  which have own formulas.;F;pronoun;which
R378;8;System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.;PE;pronoun;their
R747;33;The system shall allow user to decorate their doughnut.;F;pronoun;their
R540;10;When a game is ended  the product shall allow each player to identify himself or herself as an available player in the list of players.;F;pronoun;herself
R966;49;Registered User must be able to maintain his/her session information for at least 60 minutes of inactive session before the system prompts him to log out of the system. The registered user must be provided with all the options of the E-store regardless of the time when he/she logs in.;F;pronoun;her
R714;30;Enable the admin to generate reports which contains all the posts and their corresponding replies.;F;pronoun;which
R187;4;The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.;F;pronoun;that
R421;8;The system will provide a 24 hour 800 toll free number for support to its customers.;A;pronoun;its
